IDENT,LOCATION,PART,TGGEDPROBLEM
105290,#3,INTAKE TUBE GASKET,LEAKING
105291,#4 CYL,BAFFLE PLUG TABS,BROKEN
105292,,BAFFLE PLUGS,DAMAGED
105293,,A/C,
105294,,A/C,
105295,,,"HIGH OIL PSI, OCCURRED"
105296,R/H ENG #4,AFT BAFFLE SEAL,LOOSE
105297,"R/H ENG, #1 SIDE",BAFFLE SEAL,WORN
105298,,BAFFLE PLUGS,WORN
105299,,AIR DOOR SPRING,
105300,#3,ROCKER COVER,LEAKING
105301,,BAFFLE PLUGS,WORN
105302,"#4, R/H",INTAKE,LEAKING
105303,#3 CYLINDER,AIR,"LOW COMPRESSION, LEAKING"
105304,#3 CYLINDER,AIR,"LOW COMPRESSION, LEAKING"
105305,#4,INTAKE GASKET,LEAKING
105306,#2 & 4,INTAKES,LEAKING
105307,L/H ENG #3 CYL,,COMPRESSION LOW
105308,L/H ENG #3 CYL,,COMPRESSION LOW
105309,#3,INTAKE,LEAKING
105310,,BAFFLE PLUGS,DAMAGED
105311,ENGINE,,
105312,#3 CYLINDER,,LOW COMPRESSION
105313,,BAFFLE PLUGS,DAMAGED
105314,LARGE POOL,,
105315,"#3 & 4 CYLINDER, SUMP",INTAKE TUBE,"INSERTS, LOOSE"
105316,"#3 & 4 CYLINDER, SUMP",INTAKE TUBE,"INSERTS, LOOSE"
105317,"#3 & 4 CYLINDER, SUMP",INTAKE TUBE,"INSERTS, LOOSE"
105318,L/H ENG #2 CYL,INTAKE GASKET,LEAKING
105319,,,REACHED
105320,"ENGINE, ENGINE",,VIBRATION
105321,"ENGINE, ENGINE",,VIBRATION
105322,"ENGINE, ENGINE",,VIBRATION
105323,"ENGINE, ENGINE",,VIBRATION
105324,#4,ROCKER COVER GASKET,LEAKING
105325,#3,INTAKE GASKET,LEAKING
105326,,ROCKER COVER GASKETS,LEAK
105327,#2,ROCKER COVER,SCREW MISSING
105328,ENGINE,,
105329,ENGINE,,
105330,ENGINE,,
105331,ENGINE,,
105332,ENGINE,,
105333,,,
105334,ENGINE,,
105335,ENGINE,,
105336,,OIL TEMP,
105337,L/H ENGINE,DATA PLATE,MISSING
105338,ENGINE,,
105339,,"LWR BLACK SEAL, INTAKE FILTER BRACKET",WORN
105340,"2, 3 & 4",INTAKE GASKETS,LEAKING
105341,,,LARGE
105342,,,ROUGH
105343,,,ROUGH
105344,ENGINE,,ROUGH
105345,ENGINE,,ROUGH
105346,ENGINE,,ROUGH
105347,ENGINE,,ROUGH
105348,L/H #2,INTAKE,LEAKING
105349,R/H #2,INTAKE,LEAKING
105350,#3,INTAKE TUBE GASKET,LEAKING
105351,#3,BAFFLE BRACKET,MISSING HARDWARE
105352,,BAFFLE PLUGS,DAMAGED
105353,TOP CASE BOLT,,LEAKING
105354,,BAFFLE PLUGS,DAMAGED
105355,#2,INTAKE GASKET,LEAKS
105356,#3,INTAKE TUBE GASKET,LEAKING
105357,#1 CYL,BAFFLE,CRACKED
105358,,,
105359,,"BAFFLE SEAL, FWD OF #1 CYL",LOOSE
105360,R/H,,"LOOSE, COWL"
105361,TOP OF OIL,,COWL
105362,L/H,INTAKE,CHAFING
105363,,,
105364,L/H & R/H,,
105365,ENGINE,,
105366,"R/H ENGINE, L/H",,CONDITION
105367,R/H,BAFFLE TIE,BROKEN
105368,,BAFFLE PLUGS,DAMAGED
105369,#2,INTAKE,MISSING OUTER
105370,#2,INTAKE,MISSING OUTER
105371,#1 & 2,ROCKER GASKETS,LEAKING
105372,#2 & 4,INTAKE GASKETS,LEAKING
105373,#2 CYL,ROCKER COVER SEAL,LEAKS
105374,#2 CYL,ROCKER COVER SEAL,LEAKS
105375,,"OIL TUBE,","GROUNDING, LOOSE"
105376,"ALL 4, R/H",INTAKES,LEAKING
105377,"2, 3, L/H",INTAKES,LEAKING
105378,#2,INTAKE GASKET,LEAKING
105379,,,EXCEEDED 2700 RPM
105380,L/H ENG,INTAKE GASKETS,LEAKING
105381,"R/H ENG, CYL #2, 3 & 4",INTAKE GASKETS,LEAKING
105382,"R/H ENG, CYL #2, 3 & 4",INTAKE GASKETS,LEAKING
105383,"R/H ENG, CYL #2","HAS POSSIBLE, INTAKE",CRACK
105384,L/H ENG,"A/C, INTERMITTENTLY",LOSE
105385,#2,INTAKE GASKET,LEAKING
105386,"ENGINE, ENGINE",,
105387,"ENGINE, ENGINE",,
105388,,,LOOSE
105389,,,
105390,#3,ROCKER COVER,SCREW MISSING
105391,CYL #4,INTAKE GASKET,LEAKING
105392,#4,INTAKE,LEAKING
105393,#2,INTAKE GASKET,LEAKING
105394,#3 CYL,,"SCREW MISSING, BAFFLING"
105395,#1 CYL,BAFFLE SEAL,
105396,#3,INTAKE GASKET,LEAKS
105397,#1,BAFFLE,CRACKED
105398,#4,OIL RETURN TUBE HOSE CLAMPS,LOOSE
105399,"R/H ENG, CYL #3",INTAKE GASKET,LEAKING
105400,,BAFFLE PLUGS,DAMAGED
105401,#3,INTAKE,LEAKING
105402,,INTAKES,LEAKING
105403,,INTAKES,LEAKING
105404,#1 CYLINDER,BAFFLE SEAL,SECURED
105405,#3,ROCKER COVER GASKET,LEAKS
105406,#2,ROCKER COVER,LEAKING
105407,#2 & 4,INTAKE GASKETS,LEAKING
105408,"R/H, 2, 3",INTAKES,LEAKING
105409,L/H,,
105410,"2, 3 & 4",INTAKE,LEAKING
105411,"R/H ENG, CYL #1, 3",INTAKE GASKETS,LEAKING
105412,ALL 4,ROCKER COVERS,LEAKING
105413,,,OIL ON CRANKSHAFT
105414,,,OIL ON CRANKSHAFT
105415,"#1, 2, 4",INTAKE GASKETS,LEAKING
105416,,CRANKSHAFT SEAL SHOWS,LEAKING
105417,,CRANKSHAFT SEAL SHOWS,LEAKING
105418,#3,BAFFLE BRACKET,CRACKED
105419,,BAFFLE,CRACKED
105420,ALL 4,ROCKER COVER GASKETS,
105421,EXPERIENCED,,
105422,EXPERIENCED,,
105423,EXPERIENCED,,
105424,#2,INTAKE,LEAKING
105425,#2,ROCKER COVER,LEAKING
105426,#3,INTAKE,LEAKING
105427,#2 & 4,INTAKE,LEAKING
105428,#2,INTAKE GASKET,LEAKING
105429,"#3, R/H",INTAKE,LEAKING
105430,,,ROUGH
105431,#3,ROCKER COVER GASKET,LEAKS
105432,,,LOOSE
105433,,,"FOUND, SUCTION SCREEN"
105434,"R/H, ENGINE",BAFFLE,LOOSE
105435,,,"FOUND, SUCTION SCREEN"
105436,,,"GROUNDING, LOOSE"
105437,,,"LWR FWD BLACK SEAL, WORN"
105438,"#2, L/H",INTAKE GASKET,LEAKS
105439,"#2 & 4, R/H",INTAKES,LEAKING
105440,,2 PHENOLIC,"BROKEN, QUADRANT"
105441,"#1 CYL, R/H",,CRACKED
105442,"#1 CYL, R/H",,CRACKED
105443,#1 CYL,ROCKER COVER GASKET,LEAKS
105444,"#2, L/H",INTAKE,LEAKING
105445,,SPARK PLUGS,WORN
105446,ENGINE,,"RPM DROPPED, 300 RPM"
105447,ENGINE,,"RPM DROPPED, 300 RPM"
105448,ENGINE,,"RPM DROPPED, 300 RPM"
105449,#2 SIDE,BAFFLE SEAL,LOOSE
105450,#1,INTAKE,LEAKING
105451,L/H ENG #4,INTAKE GASKET,LEAKS
105452,L/H ENG #4,ROCKER COVER GASKET,LEAKS
105453,"R/H ENG #2, 4",INTAKE GASKET,LEAKING
105454,L/H ENGINE #3,INTAKE GASKET,LEAKING
105455,R/H ENG #3,INTAKE GASKETS,LEAKING
105456,#4,INTAKE GASKET,LEAKS
105457,R/H,BAFFLE,CRACKED
105458,"2, 3, L/H",INTAKE GASKETS,LEAKING
105459,,,"WORN, BAFFLING"
105460,#2,INTAKE GASKET,LEAKING
105461,#3 CYL,,COMPRESSION
105462,,BAFFLE PLUGS,DAMAGED
105463,#3 CYL,,COMPRESSION
105464,#3 CYL,,COMPRESSION
105465,CYL #4,ROCKER COVER GASKET,
105466,L/H ENGINE #4,ROCKER GASKET,LEAKING
105467,"#3 CYL, L/H",INTAKE GASKET,LEAKING
105468,,,
105469,,,"OVERSPEED, CONT"
105470,,,"OVERSPEED, CONT"
105471,,,"OVERSPEED, CONT"
105472,,BAFFLE PLUG,MISSING
105473,,INLET TUBE,
105474,#2,ROCKER COVER GASKET,LEAKING
105475,TOP OF ENGINE,,
105476,ENGINE,,QUIT
105477,,BAFFLE PLUGS,DAMAGED
105478,ENGINE,"A/C, GROUN","SHUT DOWN, LEANING"
105479,#2 CYL,INTAKE,LEAKING
105480,#1 & 3,INTAKES,LEAKING
105481,R/H REAR,BAFFLE MOUNTING SCREW,MISSING
105482,ENGINE,,ROUGH
105483,#2 CYL,,LOW COMPRESSION
105484,#2 CYL,,LOW COMPRESSION
105485,#2 CYL,,LOW COMPRESSION
105486,#2 CYL,,LOW COMPRESSION
105487,#1,ROCKER COVER,LEAKING
105488,#1 & 4,INTAKE GASKETS,LEAKING
105489,R/H,AFT I/B BAFFLE SCREW,
105490,#3,ROCKER COVER,LEAKS
105491,#3 CYL,,LOW COMPRESSION
105492,#3 CYL,,LOW COMPRESSION
105493,#3 CYL,,LOW COMPRESSION
105494,#3 CYL,,LOW COMPRESSION
105495,,BAFFLE PLUGS,DAMAGED
105496,,BAFFLE SCREW,LOOSE
105497,EXPERIENCED,,LOSS OF POWER
105498,,INTAKE GASKETS,
105499,#1 & 2 CYL,INTAKE GASKETS,LEAK
105500,,BAFFLE SEAL ABOVE CYLINDERS,LOOSE
105501,R/H,BAFFLE PLUG,DAMAGED
105502,"R/H ENG, CYL #3",,CRACKED
105503,"R/H ENG, CYL #3",,CRACKED
105504,#3,INTAKE,LEAKING
105505,#2,INTAKE GASKET,LEAKS
105506,ENGINE,,
105507,#2 CYLINDER,BAFFLE,HARDWARE MISSING
105508,"2, 3",ROCKER COVER GASKETS,LEAK
105509,L/H,BAFFLE PLUG HOLE,
105510,#4,INTAKE GASKET,LEAKING
105511,,INTAKE TUBE GASKETS,LEAKING
105512,,AFT BAFFLE,"PULLED, CENTER"
105513,,INTAKES,LEAKING
105514,L/H ENGINE #E CYLINDER,BAFFLING,CRACKED
105515,"#2, L/H",INTAKE,LEAKING
105516,"#2, R/H ENGINE",INTAKE,LEAKING
105517,L/H LWR,BAFFLE,CRACK
105518,"#3, R/H ENGINE",INTAKE,LEAKING
105519,"2, 3 & 4",INTAKES,LEAKING
105520,ENGINE,,"GROUNDING, LOOSE"
105521,#4,INTAKE GASKET,LEAKS
105522,R/H,BAFFLE,HARDWARE MISSING
105523,,BAFFLE PLUG,DAMAGED
105524,L/H #2 & 4,INTAKE TUBE GASKETS,LEAKING
105525,R/H ENGINE,AFT BAFFLE SEAL,LOOSE
105526,"R/H, CYL #3",INTAKE PIPES,
105527,R/H ENG #2,INTAKE GASKET,LEAKING
105528,"1, 2, 4 CYLINDER",ROCKER COVERS,LEAKING
105529,#3,BAFFLE,HARDWARE MISSING
105530,#1 & 3,ROCKER COVERS,LEAKING
105531,L/H ENG #4,INTAKE,LEAKS
105532,L/H ENG #2 & 4,INTAKE GASKETS,LEAKING
105533,R/H ENG #2 & 4,INTAKE GASKETS,LEAKING
105534,ENGINE,,"LEAKING, LIFTING"
105535,#2 CYL,BAFFLE,
105536,ENGINE,,"LEAKING, LIFTING"
105537,ENGINE,,ROUGH
105538,ENGINE,,ROUGH
105539,ENGINE,,ROUGH
105540,#4,AFT BAFFLE,MISSING SCREW
105541,#2,INTAKE,LEAKING
105542,ENGINE,,
105543,#3,BAFFLE TAB RIVETS,LOOSE
105544,ENGINE,,
105545,ENGINE,,
105546,ENGINE,,
105547,ENGINE,,
105548,ENGINE,,
105549,ENGINE,,
105550,ENGINE,,
105551,R/H,BAFFLE TIE WIRE HOLE,
105552,#3 CYL,,"SCREW MISSING, BAFFLING"
105553,R/H,INCREASED THROTTLE RPM,SPUTTERING
105554,R/H,INCREASED THROTTLE RPM,SPUTTERING
105555,R/H,INCREASED THROTTLE RPM,SPUTTERING
105556,,,LIMITATIONS
105557,L/H ENG #3,INTAKES,LEAKING
105558,R/H,BAFFLE SEAL,LOOSE
105559,"#2 & 4, R/H",INTAKES,LEAKING
105560,"2, 3, L/H",INTAKES,LEAKING
105561,L/H FWD ENGINE,BAFFLE,"WORN, CRACKED"
105562,ENGINE,,OVERSPEED
105563,,,OVERSPEED
105564,BOTH BOLTS,,"LOOSE, GROUNDING"
105565,#3,INTAKE GASKET,LEAKING
105566,"#1, 2, 3 & 4",INTAKE GASKETS,LEAKING
105567,#2,INTAKE GASKET,LEAKING
105568,#2 & 4,INTAKES,LEAKING
105569,R/H,INTAKE #3,LEAKING
105570,R/H ENG #3,INTAKE GASKETS,LEAKING
105571,L/H ENG CYL #2 & 4,INTAKE GASKETS,LEAKING
105572,"#1, 3",INTAKE GASKETS,LEAKING
105573,#3 CYL,ROCKER COVER,SCREW MISSING
105574,,INDUCTION ELBOW,REPOSITIONING
105575,R/H ENG #4,INTAKE GASKET,LEAKING
105576,"2 & 3, L/H",INTAKES,LEAKING
105577,"#3 & 4, R/H",INTAKES,LEAKING
105578,ENGINE,,CONTINUED
105579,"#3 CYL, ENGINE",,ROUGH
105580,CK #1 & 3,,CHAFED
105581,#2,ROCKER COVER GASKET,LEAKING
105582,,,
105583,#2 CYL,BAFFLE,HOLE
105584,#2,ROCKER COVER,SCREW MISSING
105585,L/H #4,AFT BAFFLE SEAL,LOOSE
105586,R/H,,LEAK
105587,L/H CYL #4,INTAKE BOLT,BROKE OFF
105588,L/H #4,INTAKE GASKET,LEAKING
105589,L/H CYL #4,INTAKE BOLT,BROKE OFF
105590,"EVIDENCE, L/H CARB",,
105591,L/H & R/H ENGINE,COWL SEALS,LOOSE
105592,"L/H (, L/H",,
105593,,,RPM 2740
105594,"#2, L/H",INTAKE,
105595,"#3, R/H",INTAKE LEAK,
105596,R/H ENGINE,AFT BOLT,
105597,R/H,BAFFLE SPRING,BROKEN
105598,#4 CYLINDER,,LOW COMPRESSION
105599,#4 CYLINDER,,LOW COMPRESSION
105600,#4 CYLINDER,,LOW COMPRESSION
105601,#4 CYLINDER,,LOW COMPRESSION
105602,#4 CYLINDER,,LOW COMPRESSION
105603,"#3, ENGINE",BAFFLE BOLT,HOLE
105604,,"BAFFLE SCREW, DIPSTICK TUBE",LOOSE
105605,,BATTERY,BROKEN
105606,ENGINE,,"COWL, LOOSE"
105607,R/H ENG #4,BAFFLE,SCREW MISSING
105608,"#2, 4, L/H",BAFFLE SEALS,
105609,#3 CYL,AFT BAFFLE,MISSING MOUNT BOLT
105610,#3 & 4,INTAKES,LEAKING
105611,R/H,INTAKES,LEAKING
105612,"L/H ENG #2, 3",INTAKE GASKETS,LEAKING
105613,#4,INTAKE GASKET,LEAKING
105614,R/H ENG #3,INTAKE,LEAKING
105615,"#1, 4",INTAKE GASKETS,LEAKING
105616,"R/H ENGINE, LWR FIRESEAL",,LOOSE
105617,"ENGINE, ENGINE",,
105618,"ENGINE, ENGINE",,
105619,"ENGINE, ENGINE",,
105620,,,
105621,"#1, 2",ROCKER COVERS,LEAKING
105622,R/H PRIMER LINE,,
105623,ENGINE,ZIP TIES,
105624,#2,BAFFLE,
105625,"ENGINE, EXTREMELY",,ROUGH
105626,#4,INTAKE,LEAKING
105627,,"BAFFLE SEAL, FWD OF #1 CYLINDER",LOOSE
105628,R/H,BAFFLING,CRACKED
105629,ENGINE,,
105630,,,RUBBING
105631,#1 & 3,INTAKE GASKETS,LEAKING
105632,#1 & 4,INTAKES,LEAKING
105633,ENGINE,BAFFLE SEAL,LOOSE
105634,L/H,,ROUGH
105635,L/H,,ROUGH
105636,#3 CYLINDER,,COMPRESSION
105637,#3 CYLINDER,,COMPRESSION
105638,#3 CYLINDER,,COMPRESSION
105639,#3 CYLINDER,,COMPRESSION
105640,"R/H, #1 CYL,",BAFFLE,"SECTION, DAMAGED, NUTPLATES"
105641,BOTH ENGINES,,
105642,#4,INTAKE ON,LEAKING
105643,#2 & 4,INTAKES,LEAKING
105644,#4,INTAKE GASKET,LEAKING
105645,TOP OF ENGINE,,LEAKING
105646,#3 & 4,INTAKES,LEAKING
105647,#3 & 4,INTAKES,LEAKING
105648,BOTH ENG,BAFFLE PLUGS,WORN
105649,#4 CYLINDER,,LOW COMPRESSION
105650,#4,INTAKE,LEAKING
105651,,,VOLUME DURING
105652,#4,INTAKE,LEAKING
105653,"CYL #1, 3",INTAKE GASKETS,LEAKING
105654,R/H ENG,,
105655,,STARTER GEN AIR VENT,CRACK
105656,L/H ENG,,
105657,L/H FWD ENGINE,BAFFLE,LOOSE
105658,#1-3,BAFFLE TIE WIRE,BROKEN
105659,#2 & 4 CHT/EGT WIRE ANCHOR,,BROKEN
105660,#1 CYL,,"BAFFLING HAS A, CRACK"
105661,#2,INTAKE GASKET,LEAKING
105662,"#4, R/H",INTAKE TUBE,LEAKING
105663,#1 CYL,ROCKER ARM & PUSH ROD GALLED,
105664,#2 CYL,PUSH ROD GALLED,
105665,#3 CYL,ROCKER ARM & PUSH ROD GALLED,
105666,#4 CYL,ROCKER ARM & PUSH ROD GALLED,
105667,ENGINE,,ROUGH
105668,ENGINE,,ROUGH
105669,ENGINE,,ROUGH
105670,ENGINE,,ROUGH
105671,ENGINE,,ROUGH
105672,ENGINE,,REQUIRED
105673,ENGINE,,REQUIRED
105674,ENGINE,,REQUIRED
105675,ENGINE,,REQUIRED
105676,ENGINE,,REQUIRED
105677,ENGINE,,REQUIRED
105678,L/H,,HOISTING LOOP
105679,L/H,,HOISTING LOOP
105680,"1, 2 & 3, R/H",INTAKES,LEAKING
105681,"2, 3 & 4, L/H",INTAKE GASKETS,LEAKING
105682,"#1 & 2, L/H",ROCKER GASKETS,LEAKING
105683,R/H,BAFFLE SCREW,MISSING
105684,"#2, 4, L/H",INTAKE GASKETS,LEAKING
105685,,,
105686,,,
105687,L/H ENG #3,INTAKE,LEAKING
105688,"R/H ENG #2, 3 & 4",INTAKE TUBE GASKETS,LEAKING
105689,,A/C Y,VIBRATIONS
105690,,A/C Y,VIBRATIONS
105691,,A/C Y,VIBRATIONS
105692,,A/C Y,VIBRATIONS
105693,,A/C Y,VIBRATIONS
105694,"1, 2 & 3",INTAKES,LEAKING
105695,#1,INTAKE,LEAKING
105696,"#1 CYLINDER, R/H",,CRACKED
105697,"#1, L/H",ROCKER COVER,LEAKING
105698,"#2 & 4, L/H",INTAKES,LEAKING
105699,"R/H ENGINE #2, 3",INTAKE GASKETS,LEAKING
105700,"#1 CYLINDER, R/H",,CRACKED
105701,#2,INTAKE GASKET,LEAKING
105702,R/H ENG,,
105703,"#2 & 4 LEFT, ENGINE",INTAKES,LEAKING
105704,R/H ENG,,
105705,"#4, L/H","INTAKE ON, INTAKE",
105706,"#4, L/H","INTAKE ON, INTAKE",
105707,ENGINE,,ROUGH
105708,ENGINE,,ROUGH
105709,L/H ENG #4,INTAKE,LEAKING
105710,R/H ENG #4,INTAKE,LEAKING
105711,"#3, R/H",INTAKE GASKET,LEAKING
105712,"#2 & 4, L/H",INTAKE GASKET,LEAKING
105713,"L/H ENG, L/H, ENGINE",BAFFLE/COWL SEAL,"FOUND, COWL"
105714,,"FUEL, INTAKE TUBE","LEAKING, OUT OF"
105715,ENGINE,,
105716,,INTAKE,LEAK
105717,#2 & 4,INTAKES,LEAKING
105718,R/H,,ROUGH
105719,R/H,,ROUGH
105720,R/H,,ROUGH
105721,R/H,,ROUGH
105722,R/H,,ROUGH
105723,R/H,,ROUGH
105724,LWR ENG COWLS,,CLEANING
105725,,INTAKE GASKETS,LEAKING
105726,,MAG,OUT OF STANDARDS
105727,#1,INTAKE GASKET,LEAKING
105728,2 & 3,INTAKES,LEAKING
105729,,,OVERSPEED
105730,L/H ENGINE #2 CYL,,LANDING
105731,L/H ENGINE #2 CYL,,LANDING
105732,#3,INTAKE TUBE,LEAKS
105733,#3 & 4 CYL,INTAKE GASKETS,LEAKING
105734,#3 CYL,BAFFLE ATTACH SCREW,
105735,#3,,LEAKING
105736,#1 & 4,INTAKES,LEAKING
105737,#1 CYLINDER,,CRACKED
105738,#2,INTAKE TUBE GASKET,LEAKING
105739,#1 CYLINDER,,CRACKED
105740,#1 CYL SIDE,BAFFLE,CRACKED
105741,#4 CYL,,LOW COMPRESSION
105742,#4 CYL,,LOW COMPRESSION
105743,#4 CYL,,LOW COMPRESSION
105744,CYL #1 & 3,"TIE ROD, AFT BAFFLE","LOOSE, CONTACTING"
105745,#2,INTAKE,LEAKING
105746,#1 & 2,INTAKES,LEAKING
105747,#3 CYLINDER,,LOW COMPRESSION
105748,#3 CYLINDER,,LOW COMPRESSION
105749,#3 CYLINDER,,LOW COMPRESSION
105750,#3,INTAKE,LEAKING
105751,#3 CYL,INTAKE GASKET,LEAKING
105752,#3,BAFFLE,SCREW MISSING
105753,#2,INTAKE,LEAKING
105754,R/H,AFT BAFFLE BRACKET,SHEARED
105755,#1 CYLINDER,INTAKE GASKET,"BROKEN, LEAKING"
105756,#2 & 4 CYL,ROCKER COVERS,MISSING 1 SCREW
105757,,MAG,
105758,,,
105759,L/H ENG #3,INTAKE,LEAKING
105760,R/H ENGINE #4,INTAKE,LEAKING
105761,R/H,,BROKEN
105762,ENGINE,,
105763,L/H,BAFFLE,RUBBING
105764,"#1, 2, 3, R/H",INTAKES,LEAKING
105765,"2, 3, L/H",INTAKES,LEAKING
105766,"L/H LOWER, ENGINE",,COWL
105767,ENGINE,,
105768,#4,INTAKE,LEAKING
105769,,OIL PRESSURE,
105770,,"FUEL LINE, ROD TUBE",MISSING
105771,#2,ROCKER COVER,LEAKING
105772,#2 CYL,INTAKE GASKET,LEAKING
105773,BOTH,BAFFLE SPARK PLUG,DAMAGED
105774,#1,INTAKE,LEAKING
105775,L/H ENG #4,INTAKE,LEAKING
105776,R/H ENG #3,INTAKES,LEAKING
105777,ENGINE,,
105778,ENGINE,,
105779,,,REPORTS START
105780,,BAFFLE PLUG,WORN
105781,"2, 1",INTAKES,LEAKING
105782,ENGINE,,INSPECTION
105783,#2,INTAKE GASKET,LEAKING
105784,ENGINE,BAFFLE,BROKEN
105785,L/H #4,INTAKE GASKET,LEAKING
105786,R/H #4,INTAKE GASKET,LEAKING
105787,"#3, L/H",ROCKER COVER GASKET,LEAKING
105788,R/H ENG #4,INTAKE,LEAKS
105789,R/H ENG,,CRACKED
105790,"#3 CYL, R/H",,"CRACKS, BAFFLING"
105791,L/H,BAFFLE TIE ROD WIRE HITTING,
105792,"#3 CYL, R/H",,"CRACKS, BAFFLING"
105793,L/H ENG,,CRACKED
105794,#3 & 4,INTAKE GASKETS,LEAKING
105795,,BAFFLE PLUGS,
105796,"L/H, ENGINE",,OVERSPEED
105797,L/H,"RIVET, BAFFLE",LOOSE
105798,"#2, 4",ROCKER BOX,LEAKING
105799,LEFT ENGINE,,"NOT START, NOT PUT O"
105800,#4,INTAKE TUBE GASKET,LEAKING
105801,#2 CYL,ROCKER BOX,
105802,,,"WIND, REDUCTION IN POWER"
105803,,,
105804,,,WARNING
105805,,,OVERSPED PROP
105806,#4,INTAKE GASKET,LEAKING
105807,#3 CYL,AFT BAFFLE RIVETS,SHEARED
105808,#3 CYL,,LOW COMPRESSION
105809,R/H,BAFFLE SEAL,LOOSE
105810,#3 CYL,,LOW COMPRESSION
105811,#3 CYL,,LOW COMPRESSION
105812,#3 CYL,,LOW COMPRESSION
105813,L/H ENGINE #2,INTAKE,LEAKS
105814,#4,ROCKER BOX COVER,LEAKING
105815,"#2 & 4, R/H",INTAKES,LEAKING
105816,"2, 3 & 4",INTAKES,LEAKING
105817,#1,INTAKE,LEAKING
105818,#4 CYLINDER,,COMPRESSION 45/80
105819,#4 CYLINDER,,COMPRESSION
105820,#4 CYLINDER,,COMPRESSION
105821,#4 CYLINDER,,COMPRESSION
105822,L/H,,
105823,L/H ENG #4,INTAKE GASKET,LEAKING
105824,R/H ENG #3,INTAKE GASKETS,LEAKING
105825,,ROCKER COVER,SCREW MISSING
105826,EVIDENCE,PUSH ROD EXHAUST TUBE,
105827,EVIDENCE,PUSH ROD EXHAUST TUBE,
105828,#2,ROCKER COVER,LEAKING
105829,"#3, R/H",INTAKE,LEAKING
105830,#3,ROCKER GASKET,LEAKING
105831,BOTH SIDE,BAFFLE PLUG,
105832,#1 FRONT,BAFFLE SEAL,LOOSE
105833,"#2 & 4, L/H",INTAKES,LEAKING
105834,,,ROUGH
105835,L/H,MAG DROP,
105836,ENGINE,,DURING
105837,ENGINE,,DURING
105838,,BAFFLE TIE ROD,BROKEN
105839,,OIL PRESSURE,100-105 PSI
105840,,OIL PRESSURE,100-105 PSI
105841,,OIL PRESSURE,100-105 PSI
105842,,OIL PRESSURE,100-105 PSI
105843,L/H,,
105844,CYL #2,INTAKE GASKET,LEAKING
105845,#3 CYL,ROD SHROUD,
105846,,PUSH ROD SHROUD TUBE SEALS,
105847,,"IDLE LOW,",WOULDN'T GO TO FULL
105848,,"IDLE LOW,",WOULDN'T GO TO FULL
105849,,"IDLE LOW,",WOULDN'T GO TO FULL
105850,"R/H ENG #2, 3",INTAKE GASKETS,LEAKING
105851,"L/H ENG #2, 3",INTAKE GASKETS,LEAKING
105852,R/H ENG #4 CYL,,COMPRESSION 40/80
105853,R/H ENG #4 CYL,,COMPRESSION 40/80
105854,R/H ENG #3 CYL,,COMPRESSION 59/80
105855,R/H ENG #3 CYL,,COMPRESSION 59/80
105856,R/H ENG #3 CYL,,COMPRESSION 59/80
105857,R/H ENG #4 CYL,,COMPRESSION 40/80
105858,L/H,BAFFLE PLUG,BROKEN
105859,ENGINE,,ROUGH
105860,ENGINE,,ROUGH
105861,ENGINE,,ROUGH
105862,SNIFFLER,,
105863,#2,INTAKE,LEAKING
105864,,,"CRANKSHAFT OIL PLUG, LEAKING"
105865,R/H,BAFFLE TIE ON,BROKEN
105866,,,"CRANKSHAFT OIL PLUG, LEAKING"
105867,#1,INTAKE,LEAKING
105868,#3,INTAKE GASKET,LEAKING
105869,,BAFFLE PLUGS TANGS,BROKEN
105870,"#3, R/H",INTAKE,LEAKING
105871,"#4, L/H",INTAKE,LEAKING
105872,SNIFFLER,,
105873,#2,INTAKE,LEAKING
105874,ENGINE,,"ROUGH, CLIMB"
105875,,,REQUIRED
105876,,,REQUIRED
105877,ENGINE,,
105878,R/H,BAFFLE & MUFFLER,MISSING HARDWARE
105879,#4,INTAKE TUBE,LEAKING
105880,#4,INTAKE TUBE,LEAKING
105881,L/H ENG #3,INTAKE,LEAKING
105882,R/H ENG #3,ROCKER BOX COVER GASKET,LEAKING
105883,CYL #2,,
105884,CYL #2,,
105885,ENGINE,,
105886,L/H SIDE,,LEAKING
105887,#2 CYL,INTAKE TUBE BOLT,BROKEN
105888,,"SPARK PLUG, BAFFLE",PLUGS MISSING
105889,#1 CYL,,CRACKED
105890,#4,INTAKE,LEAKING
105891,"#4, R/H",INTAKE,LEAKING
105892,"2, 3 & 4",INTAKES,LEAKING
105893,,,RPM GOT AS LOW AS 530
105894,CYL 3,,VALVE
105895,CYL 3,,VALVE
105896,CYL 3,,VALVE
105897,#3,INTAKE TUBE GASKET,LEAKING
105898,#1 & 3,ROCKER BOX COVER GASKETS,LEAKING
105899,,VACUUM ADAPTER GASKET,LEAKING
105900,,,"AIRCRAFT IN GRAFTON, BURNED, COWL"
105901,R/H ENG #3,INTAKE,LEAKING
105902,L/H ENG #3,INTAKE,LEAKING
105903,R/H ENGINE #3,ROCKER COVER,LEAKING
105904,#2,INTAKE,LEAKING
105905,,BAFFLE,CRACKED
105906,CYL #3,INTAKE GASKET,LEAKING
105907,"LWR BOLT, O/B",,"LOOSE, CRACKED"
105908,"R/H ENGINE, CYL #3",INTAKE GASKET,LEAKING
105909,,BAFFLE TIE ROD,CRACKED
105910,ENGINE,,"ROUGH, NOT RUN"
